Domain_name,high_pcn_freq,control_freq,high_pcn_freq_normalized,control_freq_normalized,abs_difference,fold_enrichment,p_value,p_value_corrected,neg_log10_p,Pfam_accession,GO_terms
Glyco_trans_1_4,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF13692,
Glyco_trans_2_3,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF13632,
Glyco_trans_4_2,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF13477,
Glyco_trans_4_4,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF13579,
Glyco_transf_21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13506,glycosyltransferase activity ; 0016757
Glyco_transf_4,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF13439,
Glyco_transf_5,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF08323,
Glycos_transf_1,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF00534,glycosyltransferase activity ; 0016757
Glycos_transf_2,0.0,0.002279982,0.0,0.005701254,-0.002279982,0.0,0.837529362,1.0,0.0,PF00535,
Glyoxalase,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00903,
Glyoxalase_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13468,
Glyoxalase_4,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13669,
Glyoxalase_6,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF18029,
GMC_oxred_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05199,"oxidoreductase activity, acting on CH-OH group of donors ; 0016614"
GMC_oxred_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00732,"oxidoreductase activity, acting on CH-OH group of donors ; 0016614"
GMC_oxred_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00732,flavin adenine dinucleotide binding ; 0050660
GmrSD_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07510,
GmrSD_N,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF03235,
GntR,0.0,0.005471956,0.0,0.01368301,-0.005471956,0.0,0.936633394,1.0,0.0,PF00392,DNA-binding transcription factor activity ; 0003700
GntR,0.0,0.005471956,0.0,0.01368301,-0.005471956,0.0,0.936633394,1.0,0.0,PF00392,regulation of DNA-templated transcription ; 0006355
gp32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08804,single-stranded DNA binding ; 0003697
Gp49,0.002358491,0.064751482,0.011627907,0.161915621,-0.062392991,0.036423731,0.999999902,1.0,0.0,PF05973,
GP7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF20911,
Gram_pos_anchor,0.0,0.002431981,0.0,0.006081338,-0.002431981,0.0,0.845351832,1.0,0.0,PF00746,
GST_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00043,
GST_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13410,
GST_C_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF14497,
GST_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02798,
GST_N_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13409,
GST_N_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13417,
GT4-conflict,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF20706,
GTP_EFTU,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF00009,GTPase activity ; 0003924
GTP_EFTU,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF00009,GTP binding ; 0005525
GvpD_P-loop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07088,ATP binding ; 0005524
HAD,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF12710,
HAD_2,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF13419,
HAD_SAK_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF18143,
HAMP,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00672,signal transduction ; 0007165
HAMP,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00672,membrane ; 0016020
HATPase_c,0.0,0.003343973,0.0,0.00836184,-0.003343973,0.0,0.883496818,1.0,0.0,PF02518,
HATPase_c_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13581,
HATPase_c_3,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13589,
HATPase_c_5,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF14501,
HbpS-like,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03928,
HD,0.0,0.002887977,0.0,0.007221589,-0.002887977,0.0,0.866098218,1.0,0.0,PF01966,
HEAT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02985,protein binding ; 0005515
HEAT_2,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13646,
HEAT_EZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13513,
Helicase_C,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF00271,
Helicase_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13307,nucleic acid binding ; 0003676
Helicase_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13307,helicase activity ; 0004386
Helicase_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13307,ATP binding ; 0005524
Helicase_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13307,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides ; 0016818"
Helicase_C_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13307,nucleobase-containing compound metabolic process ; 0006139
HemolysinCabind,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00353,calcium ion binding ; 0005509
HEPN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05168,
HepT-like,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF01934,RNA nuclease activity ; 0004540
HepT-like,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF01934,toxin-antitoxin complex ; 0110001
HerA_C,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF05872,
Hexapep,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF00132,
Hexapep_2,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF14602,
Hexapep_GlmU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF24894,
Hfq,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17209,RNA binding ; 0003723
Hfq,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17209,regulation of DNA-templated transcription ; 0006355
HHA,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF05321,
HHH_6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF14579,
HI0933_like,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF03486,
HicA_toxin,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF07927,mRNA binding ; 0003729
HicB_lk_antitox,0.002358491,0.000607995,0.011627907,0.001520334,0.001750495,3.879127358,0.095504982,1.0,0.0,PF15919,
HigB_toxin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09907,RNA binding ; 0003723
HigB_toxin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09907,endonuclease activity ; 0004519
HigB_toxin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09907,nucleic acid metabolic process ; 0090304
HigB_toxin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09907,toxin-antitoxin complex ; 0110001
HipA_C,0.0,0.005319957,0.0,0.013302927,-0.005319957,0.0,0.933921132,1.0,0.0,PF07804,
His_biosynth,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00977,L-histidine biosynthetic process ; 0000105
His_Phos_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00300,
His_Phos_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00328,
HisKA,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF00512,phosphorelay sensor kinase activity ; 0000155
HisKA,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF00512,signal transduction ; 0007165
HisKA_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07568,
HisKA_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07730,phosphorelay sensor kinase activity ; 0000155
HisKA_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07730,protein dimerization activity ; 0046983
HisKA_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07730,phosphorelay signal transduction system ; 0000160
HisKA_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07730,membrane ; 0016020
Histone_HNS,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF00816,DNA binding ; 0003677
Histone_HNS_N,0.0,0.003191974,0.0,0.007981756,-0.003191974,0.0,0.878021238,1.0,0.0,PF22470,
HlyC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02794,acyltransferase activity ; 0016746
HlyC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02794,toxin metabolic process ; 0009404
HlyC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02794,cytoplasm ; 0005737
HlyD_3,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13437,
HlyD_D23,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF16576,
HlyD_D4,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF16572,
HMA,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00403,metal ion binding ; 0046872
HMBD,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF19335,metal ion binding ; 0046872
HNH,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF01844,nucleic acid binding ; 0003676
HNH,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF01844,endonuclease activity ; 0004519
HNH,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF01844,zinc ion binding ; 0008270
HNH_2,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13391,
HNH_5,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF14279,
HOK_GEF,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01848,membrane ; 0016020
HpcH_HpaI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03328,catalytic activity ; 0003824
HsdM_N,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF12161,
HSDR_N,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF04313,DNA binding ; 0003677
HSDR_N,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF04313,endonuclease activity ; 0004519
HSDR_N,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF04313,DNA modification ; 0006304
HSDR_N_2,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF13588,
HSP20,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF00011,
HTH_1,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00126,DNA-binding transcription factor activity ; 0003700
HTH_1,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00126,regulation of DNA-templated transcription ; 0006355
HTH_10,0.0,0.003039976,0.0,0.007601672,-0.003039976,0.0,0.872230179,1.0,0.0,PF04967,
HTH_11,0.054245283,0.05623955,0.26744186,0.140630939,-0.001994267,0.964539776,0.568657411,1.0,0.0,PF08279,
HTH_12,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF08461,
HTH_13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF11972,
HTH_17,0.014150943,0.043167655,0.069767442,0.107943748,-0.029016711,0.32781358,0.998172509,1.0,0.0,PF12728,
HTH_18,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF12833,DNA-binding transcription factor activity ; 0003700
HTH_18,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF12833,sequence-specific DNA binding ; 0043565
HTH_18,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF12833,regulation of DNA-templated transcription ; 0006355
HTH_19,0.0,0.123879009,0.0,0.309768149,-0.123879009,0.0,1.0,1.0,0.0,PF12844,
HTH_20,0.002358491,0.005775954,0.011627907,0.014443177,-0.003417463,0.408329196,0.820313785,1.0,0.0,PF12840,
HTH_21,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF13276,
HTH_22,0.0,0.010335917,0.0,0.025845686,-0.010335917,0.0,0.982292723,1.0,0.0,PF13309,
HTH_23,0.115566038,0.094239246,0.569767442,0.235651843,0.021326792,1.226304778,0.073821813,1.0,0.0,PF13384,
HTH_24,0.08490566,0.041343669,0.418604651,0.103382744,0.043561991,2.05365566,1.12e-05,0.000901172,3.045192258,PF13412,
HTH_25,0.004716981,0.006991944,0.023255814,0.017483846,-0.002274963,0.674630845,0.708964035,1.0,0.0,PF13413,
HTH_26,0.004716981,0.109287126,0.023255814,0.273280122,-0.104570145,0.043161361,1.0,1.0,0.0,PF13443,
HTH_27,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF13463,DNA-binding transcription factor activity ; 0003700
HTH_27,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF13463,regulation of DNA-templated transcription ; 0006355
HTH_28,0.110849057,0.045751634,0.546511628,0.114405169,0.065097423,2.422843666,1.13e-09,1.45e-07,6.837788321,PF13518,
HTH_29,0.004716981,0.037087703,0.023255814,0.092740403,-0.032370722,0.127184504,0.999775125,1.0,0.0,PF13551,
HTH_3,0.014150943,0.152910777,0.069767442,0.38236412,-0.138759833,0.092543794,1.0,1.0,0.0,PF01381,
HTH_30,0.004716981,0.003191974,0.023255814,0.007981756,0.001525007,1.477762803,0.297430734,1.0,0.0,PF13556,
HTH_31,0.009433962,0.132390941,0.046511628,0.331052832,-0.122956979,0.071258367,1.0,1.0,0.0,PF13560,
HTH_32,0.0,0.006839945,0.0,0.017103763,-0.006839945,0.0,0.956223041,1.0,0.0,PF13565,
HTH_33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13592,
HTH_34,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF13601,
HTH_35,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF13693,
HTH_37,0.0,0.070527436,0.0,0.176358799,-0.070527436,0.0,0.999999992,1.0,0.0,PF13744,
HTH_38,0.004716981,0.022799818,0.023255814,0.057012543,-0.018082836,0.206886792,0.993367388,1.0,0.0,PF13936,
HTH_41,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF14502,
HTH_5,0.0,0.003191974,0.0,0.007981756,-0.003191974,0.0,0.878021238,1.0,0.0,PF01022,DNA-binding transcription factor activity ; 0003700
HTH_5,0.0,0.003191974,0.0,0.007981756,-0.003191974,0.0,0.878021238,1.0,0.0,PF01022,regulation of DNA-templated transcription ; 0006355
HTH_50,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF18024,DNA binding ; 0003677
HTH_54,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF18607,
HTH_59,0.002358491,0.000151999,0.011627907,0.000380084,0.002206492,15.51650943,0.004585443,0.256784788,0.590430707,PF20038,
HTH_6,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01418,DNA-binding transcription factor activity ; 0003700
HTH_6,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01418,regulation of DNA-templated transcription ; 0006355
HTH_7,0.04245283,0.076759386,0.209302326,0.191942227,-0.034306556,0.553063703,0.995399005,1.0,0.0,PF02796,DNA strand exchange activity ; 0000150
HTH_7,0.04245283,0.076759386,0.209302326,0.191942227,-0.034306556,0.553063703,0.995399005,1.0,0.0,PF02796,DNA binding ; 0003677
HTH_7,0.04245283,0.076759386,0.209302326,0.191942227,-0.034306556,0.553063703,0.995399005,1.0,0.0,PF02796,DNA recombination ; 0006310
HTH_8,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF02954,sequence-specific DNA binding ; 0043565
HTH_AraC,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF00165,DNA-binding transcription factor activity ; 0003700
HTH_AraC,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF00165,sequence-specific DNA binding ; 0043565
HTH_AraC,0.0,0.027207782,0.0,0.068034968,-0.027207782,0.0,0.999709724,1.0,0.0,PF00165,regulation of DNA-templated transcription ; 0006355
HTH_AsnC-type,0.0,0.003343973,0.0,0.00836184,-0.003343973,0.0,0.883496818,1.0,0.0,PF13404,sequence-specific DNA binding ; 0043565
HTH_Crp_2,0.014150943,0.016415869,0.069767442,0.041049031,-0.002264925,0.862028302,0.639545757,1.0,0.0,PF13545,DNA binding ; 0003677
HTH_Crp_2,0.014150943,0.016415869,0.069767442,0.041049031,-0.002264925,0.862028302,0.639545757,1.0,0.0,PF13545,regulation of DNA-templated transcription ; 0006355
HTH_DeoR,0.002358491,0.002583979,0.011627907,0.006461422,-0.000225489,0.912735849,0.5354655,1.0,0.0,PF08220,DNA-binding transcription factor activity ; 0003700
HTH_DeoR,0.002358491,0.002583979,0.011627907,0.006461422,-0.000225489,0.912735849,0.5354655,1.0,0.0,PF08220,regulation of DNA-templated transcription ; 0006355
HTH_IclR,0.0,0.005471956,0.0,0.01368301,-0.005471956,0.0,0.936633394,1.0,0.0,PF09339,DNA binding ; 0003677
HTH_IclR,0.0,0.005471956,0.0,0.01368301,-0.005471956,0.0,0.936633394,1.0,0.0,PF09339,regulation of DNA-templated transcription ; 0006355
HTH_OrfB_IS605,0.0,0.005775954,0.0,0.014443177,-0.005775954,0.0,0.941696774,1.0,0.0,PF12323,
HTH_PafC,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF19187,
HTH_ParB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17762,
HTH_Tnp_1,0.0,0.004407965,0.0,0.011022425,-0.004407965,0.0,0.914650058,1.0,0.0,PF01527,DNA binding ; 0003677
HTH_Tnp_1,0.0,0.004407965,0.0,0.011022425,-0.004407965,0.0,0.914650058,1.0,0.0,PF01527,transposase activity ; 0004803
HTH_Tnp_1,0.0,0.004407965,0.0,0.011022425,-0.004407965,0.0,0.914650058,1.0,0.0,PF01527,DNA transposition ; 0006313
HTH_Tnp_1_2,0.0,0.015199878,0.0,0.038008362,-0.015199878,0.0,0.994718771,1.0,0.0,PF13022,
HTH_Tnp_IS1,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF12759,
HTH_Tnp_IS630,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF01710,
HTH_Tnp_ISL3,0.002358491,0.003039976,0.011627907,0.007601672,-0.000681485,0.775825472,0.598266354,1.0,0.0,PF13542,
HTH_Tnp_Mu_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09039,
HU-CCDC81_bac_2,0.0,0.006839945,0.0,0.017103763,-0.006839945,0.0,0.956223041,1.0,0.0,PF18175,
HU-CCDC81_euk_1,0.0,0.010335917,0.0,0.025845686,-0.010335917,0.0,0.982292723,1.0,0.0,PF14908,
HU-HIG,0.0,0.011855905,0.0,0.029646522,-0.011855905,0.0,0.987919974,1.0,0.0,PF18291,
HWE_HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07536,protein histidine kinase activity ; 0004673
HxlR,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF01638,
Hydant_A_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF19278,
Hydant_A_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05378,
Hydantoinase_A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01968,hydrolase activity ; 0016787
Hydantoinase_B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02538,catalytic activity ; 0003824
Hydrolase,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00702,
Hydrolase_3,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF08282,
Hydrolase_4,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF12146,
Hydrolase_like,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13242,
IclR_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01614,
IMPDH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00478,catalytic activity ; 0003824
IMS,0.0,0.00501596,0.0,0.012542759,-0.00501596,0.0,0.928100927,1.0,0.0,PF00817,DNA repair ; 0006281
IMS_C,0.0,0.00501596,0.0,0.012542759,-0.00501596,0.0,0.928100927,1.0,0.0,PF11799,damaged DNA binding ; 0003684
IMS_C,0.0,0.00501596,0.0,0.012542759,-0.00501596,0.0,0.928100927,1.0,0.0,PF11799,DNA repair ; 0006281
IMS_HHH,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF11798,
IMS_HHH_1,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF21999,DNA-directed DNA polymerase activity ; 0003887
IncFII_repA,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF02387,plasmid maintenance ; 0006276
Iron_transport,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF10634,
Isochorismatase,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00857,
IstB_IS21,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF01695,ATP binding ; 0005524
IucA_IucC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04183,siderophore biosynthetic process ; 0019290
KAP_NTPase,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF07693,
KARI_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07991,
Kdo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06293,
ketoacyl-synt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00109,
Ketoacyl-synt_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02801,
KfrA_N,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF11740,
KORA,0.0,0.003039976,0.0,0.007601672,-0.003039976,0.0,0.872230179,1.0,0.0,PF16509,
KorB,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF08535,
KR,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF08659,
LacI,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF00356,DNA binding ; 0003677
LacI,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF00356,regulation of DNA-templated transcription ; 0006355
Lactamase_B,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00753,
Lactamase_B_2,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF12706,
LacY_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF01306,carbohydrate:proton symporter activity ; 0005351
LacY_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF01306,carbohydrate transport ; 0008643
LacY_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF01306,membrane ; 0016020
LacZ_4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF16353,
LbH_EIF2B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF25084,
LD_SV2,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF23894,
LexA_DNA_bind,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01726,serine-type endopeptidase activity ; 0004252
LexA_DNA_bind,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01726,proteolysis ; 0006508
Lig_chan-Glu_bd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF10613,ligand-gated monoatomic ion channel activity ; 0015276
Lig_chan-Glu_bd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF10613,membrane ; 0016020
